geo_state_abbr,lat2,lon2,geo_county_fips,state_fips,geo_county_canonical,area_share,straddle,tiger_year
CT,41.05,-73.59,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.05,-73.58,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.05,-73.57,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.05,-73.56,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.05,-73.55,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.05,-73.54,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.05,-73.53,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.05,-73.52,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.05,-73.51,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.05,-73.5,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.05,-73.49,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.05,-73.48,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.05,-73.47,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.05,-73.46,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.05,-73.42,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.05,-73.41,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.05,-73.4,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.7,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.69,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.68,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.67,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.66,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.65,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.64,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.63,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.62,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.61,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.6,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.59,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.58,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.57,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.56,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.55,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.54,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.53,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.52,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.51,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.5,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.49,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.48,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.47,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.46,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.45,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.44,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.43,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.42,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.41,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.4,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.06,-73.39,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.71,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.7,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.69,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.68,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.67,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.66,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.65,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.64,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.63,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.62,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.61,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.6,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.59,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.58,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.57,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.56,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.55,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.54,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.53,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.52,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.51,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.5,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.49,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.48,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.47,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.46,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.45,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.44,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.43,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.42,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.41,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.39,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.07,-73.38,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.71,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.7,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.69,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.68,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.67,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.66,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.65,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.64,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.63,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.62,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.61,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.6,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.59,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.58,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.57,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.56,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.55,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.54,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.53,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.52,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.51,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.5,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.49,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.48,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.47,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.46,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.45,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.44,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.43,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.42,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.41,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.4,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.39,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.08,-73.36,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.72,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.71,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.7,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.69,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.68,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.67,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.66,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.65,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.64,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.63,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.62,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.61,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.6,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.59,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.58,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.57,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.56,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.55,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.54,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.53,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.52,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.51,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.5,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.49,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.48,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.47,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.46,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.45,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.44,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.43,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.42,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.41,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.4,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.39,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.38,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.37,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.09,-73.36,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.73,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.72,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.71,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.7,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.69,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.68,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.67,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.66,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.65,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.64,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.63,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.62,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.61,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.6,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.59,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.58,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.57,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.56,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.55,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.54,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.53,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.52,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.51,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.5,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.49,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.48,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.47,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.46,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.45,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.44,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.43,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.42,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.41,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.4,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.39,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.38,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.37,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.36,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.1,-73.35,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.72,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.71,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.7,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.69,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.68,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.67,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.66,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.65,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.64,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.63,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.62,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.61,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.6,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.59,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.58,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.57,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.56,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.55,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.54,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.53,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.52,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.51,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.5,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.49,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.48,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.47,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.46,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.45,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.44,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.43,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.42,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.41,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.4,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.39,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.38,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.37,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.36,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.35,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.34,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.33,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.11,-73.32,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.69,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.68,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.67,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.66,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.65,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.64,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.63,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.62,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.61,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.6,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.59,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.58,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.57,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.56,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.55,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.54,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.53,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.52,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.51,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.5,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.49,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.48,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.47,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.46,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.45,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.44,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.43,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.42,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.41,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.4,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.39,09190,09,Western Connecticut Planning Region,1,FALSE,2023
CT,41.12,-73.38,09190,09,Western Connecticut Planning Region,1,FALSE,2023
